record_id,machine_id,machine_type,temperature_c,vibration_mms,running_hours,pressure_bar,sound_db,status
10883,M018,Motor,68.6,1.494,1608.8,4.366,61.52,Normal
10884,M010,Fan,69.53,3.482,202.0,3.972,59.79,Normal
10885,M009,Motor,49.59,0.882,1640.0,3.239,55.28,Normal
10886,M006,Pump,65.46,1.08,724.7,3.115,69.14,Normal
10887,M003,Motor,54.95,1.009,861.4,3.498,58.56,Normal
10888,M001,Compressor,56.75,1.273,2842.8,4.301,73.48,Normal
10889,M016,Compressor,63.4,3.456,65.9,3.328,72.87,Normal
10890,M006,Fan,53.73,3.658,4875.2,3.788,59.03,Normal
10891,M002,Conveyor,50.5,1.473,428.8,4.341,70.06,Normal
10892,M016,Conveyor,57.72,4.023,2166.0,4.213,72.16,Normal
10893,M001,Fan,72.47,3.622,1494.0,4.188,71.32,Normal
10894,M005,Fan,55.4,3.356,1784.5,3.684,67.53,Normal
10895,M007,Pump,73.69,3.05,664.1,3.01,57.04,Normal
10896,M019,Pump,48.76,0.965,636.2,4.298,65.57,Normal
10897,M006,Fan,65.38,3.107,4066.4,3.227,67.74,Normal
10898,M007,Compressor,52.43,2.318,1423.8,3.757,71.27,Normal
10899,M004,Fan,70.53,2.179,944.7,3.634,57.75,Normal
10900,M019,Fan,76.5,6.811,5125.8,4.351,86.86,Warning
10901,M002,Motor,85.58,6.806,7787.6,4.939,82.52,Warning
10902,M017,Motor,78.98,5.807,4442.4,5.389,81.56,Warning
10903,M001,Fan,84.25,11.71,9363.1,5.093,107.08,Fault
10904,M008,Pump,64.29,2.301,3193.0,3.587,66.75,Normal
10905,M001,Compressor,79.2,3.09,3247.0,4.026,65.53,Normal
10906,M017,Conveyor,133.16,14.433,8864.7,5.913,97.56,Fault
10907,M020,Pump,53.75,3.255,3926.2,3.011,58.43,Normal
10908,M017,Pump,71.85,1.568,2554.6,3.27,65.05,Normal
10909,M001,Motor,44.3,1.403,1892.1,3.182,60.26,Normal
10910,M015,Pump,95.12,5.291,3877.4,4.351,83.57,Warning
10911,M017,Pump,63.81,2.004,1316.5,4.004,65.34,Normal
10912,M003,Fan,55.14,2.612,4563.2,3.321,71.03,Normal
10913,M003,Fan,56.64,2.797,4637.4,3.825,62.54,Normal
10914,M014,Conveyor,69.56,2.582,3579.9,3.108,72.27,Normal
10915,M009,Motor,129.23,13.767,7343.0,6.975,95.68,Fault
10916,M004,Fan,66.14,3.764,1772.4,3.464,70.14,Normal
10917,M018,Motor,106.88,6.569,9532.1,6.352,88.28,Fault
10918,M014,Pump,64.84,2.668,1396.3,3.59,70.03,Normal
10919,M020,Pump,113.19,13.578,7154.3,5.083,84.22,Fault
10920,M012,Fan,64.89,4.14,119.4,3.929,64.96,Normal
10921,M019,Motor,49.15,0.862,2383.5,2.831,64.3,Normal
10922,M012,Fan,43.53,4.003,1053.9,3.75,59.33,Normal
10923,M014,Conveyor,51.9,2.821,975.3,3.872,68.62,Normal
10924,M013,Fan,43.78,3.209,5053.5,3.291,63.92,Normal
10925,M015,Fan,42.08,3.341,4625.3,3.796,60.73,Normal
10926,M008,Conveyor,76.56,2.088,3834.5,4.268,65.97,Normal
10927,M019,Conveyor,81.49,7.001,6996.3,4.942,80.16,Warning
10928,M014,Pump,54.57,3.004,2190.9,3.129,71.62,Normal
10929,M013,Pump,71.18,1.437,4481.3,3.861,59.98,Normal
10930,M017,Fan,59.26,2.556,2214.9,3.088,67.43,Normal
10931,M015,Motor,44.61,0.987,4903.2,3.165,54.11,Normal
10932,M002,Pump,73.14,3.225,1068.1,4.015,71.45,Normal
10933,M006,Compressor,79.53,4.124,76.8,3.552,65.74,Normal
10934,M005,Pump,62.78,3.287,1203.4,3.303,53.32,Normal
10935,M020,Conveyor,96.23,11.523,5887.9,6.091,101.22,Fault
10936,M003,Compressor,56.03,2.127,4302.4,3.947,77.43,Normal
10937,M001,Motor,52.75,1.995,1167.3,3.799,65.56,Normal
10938,M010,Fan,53.15,2.951,3002.3,3.908,61.51,Normal
10939,M009,Pump,67.33,1.705,2839.6,3.914,66.69,Normal
10940,M017,Fan,62.98,3.819,422.4,4.039,69.69,Normal
10941,M001,Compressor,78.43,3.128,4763.7,3.085,63.96,Normal
10942,M001,Compressor,128.02,9.924,5167.5,5.931,91.9,Fault
10943,M002,Motor,91.57,12.503,8115.0,5.52,84.96,Fault
10944,M017,Fan,92.44,6.349,7176.5,4.459,84.63,Warning
10945,M005,Fan,47.35,2.833,634.5,3.919,75.88,Normal
10946,M009,Motor,66.2,1.785,1561.5,3.516,56.26,Normal
10947,M002,Compressor,56.46,3.377,1045.5,2.813,74.08,Normal
10948,M005,Conveyor,73.48,1.704,4794.8,3.684,60.75,Normal
10949,M016,Compressor,53.43,2.015,2712.3,2.849,72.4,Normal
10950,M006,Conveyor,64.75,1.545,1123.9,4.135,78.13,Normal
10951,M004,Motor,58.05,2.5,3508.2,3.745,58.38,Normal
10952,M012,Conveyor,70.07,3.492,3805.4,3.354,58.5,Normal
10953,M019,Conveyor,66.11,2.017,2187.0,3.565,61.1,Normal
10954,M018,Motor,59.09,4.096,4781.6,3.832,54.22,Normal
10955,M015,Pump,50.45,2.35,3111.8,3.498,74.03,Normal
10956,M020,Compressor,64.84,3.85,2298.4,3.435,66.93,Normal
10957,M014,Fan,119.95,15.805,9446.4,6.293,102.63,Fault
10958,M020,Compressor,77.74,1.093,3171.9,2.958,62.03,Normal
10959,M020,Fan,120.39,15.008,7168.5,6.847,82.31,Fault
10960,M014,Pump,61.34,2.342,1434.5,4.132,62.03,Normal
10961,M002,Pump,84.9,5.848,4903.7,4.541,77.19,Warning
10962,M010,Compressor,71.3,1.5,1692.7,3.903,71.64,Normal
10963,M007,Fan,43.25,2.51,1315.3,3.616,75.21,Normal
10964,M009,Pump,49.91,1.036,1718.4,3.253,59.49,Normal
10965,M011,Conveyor,80.67,4.637,7271.5,5.582,83.55,Warning
10966,M003,Compressor,67.52,1.966,4728.1,3.628,60.69,Normal
10967,M005,Compressor,115.88,16.512,7026.8,6.512,103.92,Fault
10968,M015,Compressor,98.64,6.472,7771.4,4.918,84.01,Warning
10969,M008,Conveyor,98.31,4.473,6429.8,5.048,79.19,Warning
10970,M004,Fan,90.53,4.369,6768.9,5.168,80.54,Warning
10971,M010,Compressor,53.71,3.917,4665.2,3.483,72.01,Normal
10972,M012,Motor,52.6,1.908,1689.0,3.86,63.02,Normal
10973,M011,Motor,60.29,2.012,995.9,3.499,65.55,Normal
10974,M020,Conveyor,75.76,4.396,4807.9,3.186,62.5,Normal
10975,M001,Compressor,93.52,6.031,7336.2,5.445,70.36,Warning
10976,M019,Motor,57.26,3.649,2889.0,2.915,53.6,Normal
10977,M013,Compressor,90.65,5.199,4183.3,4.428,82.88,Warning
10978,M003,Pump,49.03,1.435,46.0,3.238,64.17,Normal
10979,M005,Motor,48.11,1.702,1992.2,3.442,58.48,Normal
10980,M015,Fan,49.27,2.053,857.8,3.813,66.29,Normal
10981,M002,Motor,49.89,1.26,2354.7,3.464,55.0,Normal
10982,M020,Conveyor,110.9,7.85,8107.8,5.954,100.29,Fault
10983,M003,Pump,82.47,6.464,5809.8,4.977,71.88,Warning
10984,M004,Conveyor,64.36,3.715,1150.7,3.761,73.98,Normal
10985,M016,Conveyor,53.64,3.165,1874.6,3.636,69.97,Normal
10986,M018,Conveyor,62.53,3.45,3355.3,3.983,69.51,Normal
10987,M008,Compressor,99.08,4.135,7130.9,4.858,87.24,Warning
10988,M014,Fan,47.91,2.376,1362.8,3.118,72.94,Normal
10989,M007,Motor,50.95,3.477,1685.2,3.606,67.85,Normal
10990,M015,Compressor,90.54,5.546,3366.6,4.965,78.4,Warning
10991,M014,Motor,114.24,12.041,7160.9,6.993,86.7,Fault
10992,M007,Fan,51.17,1.584,2793.0,3.671,67.34,Normal
10993,M013,Pump,49.49,2.888,3274.7,3.467,57.24,Normal
10994,M003,Compressor,73.34,3.085,4344.6,3.563,59.5,Normal
10995,M009,Conveyor,57.26,1.489,1977.1,2.828,67.18,Normal
10996,M003,Motor,59.13,1.662,2152.5,2.772,66.21,Normal
10997,M014,Fan,94.96,12.791,7986.8,4.861,83.7,Fault
10998,M009,Pump,66.77,2.36,704.2,2.935,54.4,Normal
10999,M002,Pump,69.65,1.684,2031.5,3.907,55.1,Normal
11000,M012,Fan,62.03,2.437,321.1,2.78,58.3,Normal
11001,M002,Pump,52.85,2.572,2998.3,3.766,71.9,Normal
11002,M014,Fan,67.31,3.972,2103.5,3.582,57.67,Normal
11003,M008,Motor,77.47,7.109,3752.0,4.9,76.72,Warning
11004,M010,Fan,67.65,4.403,1996.4,4.245,73.62,Normal
11005,M006,Conveyor,71.42,3.597,2284.4,3.608,70.93,Normal
11006,M007,Compressor,68.01,1.13,67.9,3.952,63.57,Normal
11007,M020,Fan,84.71,7.892,7554.8,4.932,77.59,Warning
11008,M003,Motor,67.78,2.881,2382.8,2.813,67.5,Normal
11009,M008,Motor,52.9,3.559,3429.5,3.012,53.8,Normal
11010,M020,Motor,57.95,3.516,2300.8,2.673,59.44,Normal
11011,M012,Compressor,66.71,3.221,4166.2,4.412,69.1,Normal
11012,M006,Conveyor,53.1,3.329,4218.1,3.241,69.19,Normal
11013,M005,Compressor,62.68,2.259,3005.1,3.603,71.11,Normal
11014,M012,Compressor,70.06,1.908,349.4,3.183,73.34,Normal
11015,M007,Compressor,97.26,4.919,5385.3,4.818,72.07,Warning
11016,M010,Pump,53.42,1.317,4130.5,3.315,57.93,Normal
11017,M018,Conveyor,52.97,3.949,2866.9,3.025,78.57,Normal
11018,M003,Motor,44.39,1.486,3090.0,3.145,60.19,Normal
11019,M002,Fan,62.94,2.296,293.8,3.167,57.81,Normal
11020,M020,Fan,66.71,4.361,2337.3,3.839,65.53,Normal
11021,M008,Compressor,80.87,3.165,2399.4,3.651,63.27,Normal
11022,M007,Motor,66.86,3.439,3934.2,3.286,64.35,Normal
11023,M005,Conveyor,62.32,3.647,1310.3,3.788,75.79,Normal
11024,M010,Compressor,77.79,1.757,4298.1,3.678,61.91,Normal
11025,M016,Compressor,83.68,4.715,4359.5,4.943,80.98,Warning
11026,M006,Motor,62.43,1.344,3758.2,3.403,68.41,Normal
11027,M010,Pump,57.64,2.41,2077.6,3.893,59.07,Normal
11028,M006,Fan,80.61,7.195,7674.7,4.613,76.1,Warning
11029,M014,Fan,65.16,4.484,877.5,4.232,65.29,Normal
11030,M010,Pump,57.98,2.965,1171.1,3.725,66.9,Normal
11031,M005,Fan,63.15,2.288,1869.5,2.702,70.76,Normal
11032,M009,Compressor,79.92,2.565,3809.6,3.902,72.51,Normal
11033,M002,Compressor,79.09,6.178,4934.5,4.689,82.84,Warning
11034,M013,Compressor,75.51,3.268,2005.9,3.447,61.02,Normal
11035,M007,Motor,66.24,2.579,3237.7,2.951,65.78,Normal
11036,M008,Conveyor,55.97,2.027,4498.3,4.077,69.51,Normal
11037,M018,Compressor,74.94,3.598,291.2,3.878,54.95,Normal
11038,M019,Pump,60.47,1.343,4402.7,3.788,55.75,Normal
11039,M011,Motor,75.11,6.12,7920.5,5.154,84.92,Warning
11040,M012,Conveyor,51.66,1.662,1241.7,3.847,69.46,Normal
11041,M003,Pump,67.06,1.7,1440.8,2.734,62.75,Normal
11042,M013,Fan,51.66,3.157,2191.2,3.117,58.07,Normal
11043,M012,Conveyor,72.39,2.965,1915.4,3.432,65.57,Normal
11044,M020,Fan,76.31,8.893,5155.0,4.376,73.5,Warning
11045,M004,Fan,48.38,1.555,2332.2,4.022,63.85,Normal
11046,M008,Conveyor,60.99,4.07,2189.6,3.668,73.71,Normal
11047,M001,Pump,80.6,3.915,4351.2,5.358,75.54,Warning
11048,M003,Pump,57.53,1.173,2560.7,3.641,59.3,Normal
11049,M016,Conveyor,65.66,1.486,625.5,3.572,73.76,Normal
11050,M009,Pump,73.09,2.052,1623.5,3.524,57.42,Normal
11051,M012,Motor,46.83,1.438,3409.8,3.491,70.32,Normal
11052,M007,Compressor,99.61,4.102,4895.0,5.254,83.72,Warning
11053,M013,Compressor,63.59,2.933,3940.0,3.856,64.09,Normal
11054,M001,Compressor,64.65,1.034,4175.5,3.729,70.26,Normal
11055,M005,Compressor,78.05,1.224,4580.9,3.747,68.0,Normal
11056,M019,Conveyor,55.11,2.091,371.3,3.324,63.22,Normal
11057,M014,Conveyor,119.41,10.946,7159.3,5.783,106.23,Fault
11058,M011,Conveyor,70.96,3.946,3205.5,3.211,74.12,Normal
11059,M008,Conveyor,89.81,5.951,4298.4,5.098,74.97,Warning
11060,M013,Conveyor,79.07,4.983,6109.7,4.413,86.01,Warning
11061,M012,Pump,65.57,2.116,719.8,3.162,74.14,Normal
11062,M012,Compressor,65.34,2.413,352.7,4.097,70.1,Normal
11063,M012,Fan,72.51,5.49,5051.8,4.473,75.23,Warning
11064,M020,Conveyor,101.5,11.796,6920.2,6.624,106.37,Fault
11065,M002,Pump,63.71,1.568,4558.6,3.043,62.37,Normal
11066,M020,Motor,86.44,6.274,5455.8,4.317,71.34,Warning
11067,M008,Compressor,77.83,1.761,1339.8,2.879,66.63,Normal
11068,M007,Compressor,87.23,6.954,4717.8,4.4,76.75,Warning
11069,M003,Fan,97.8,13.061,7383.3,7.094,112.25,Fault
11070,M004,Pump,77.54,2.338,1868.2,2.92,69.02,Normal
11071,M003,Compressor,97.72,6.304,7843.7,4.822,77.31,Warning
11072,M005,Pump,92.0,4.895,3615.8,4.313,86.22,Warning
11073,M018,Motor,71.43,2.581,1386.0,4.252,58.84,Normal
11074,M016,Motor,74.96,5.035,3960.2,4.939,73.07,Warning
11075,M014,Compressor,50.9,3.366,4017.5,3.262,65.91,Normal
11076,M019,Conveyor,66.74,3.408,4777.4,3.303,68.28,Normal
11077,M005,Fan,48.34,2.876,2040.6,3.334,68.83,Normal
11078,M020,Pump,94.58,6.025,4052.2,4.882,83.79,Warning
11079,M016,Compressor,55.32,1.376,1280.4,3.615,66.66,Normal
11080,M019,Pump,62.59,0.686,3703.0,3.718,63.93,Normal
11081,M012,Pump,50.6,0.549,3818.4,3.28,68.53,Normal
11082,M019,Fan,41.46,2.41,2819.5,3.6,65.17,Normal
11083,M014,Fan,66.09,3.121,4404.8,3.029,65.23,Normal
11084,M016,Conveyor,70.32,3.652,1686.2,3.535,72.84,Normal
11085,M020,Motor,89.36,6.817,6793.3,5.164,78.28,Warning
11086,M017,Fan,44.64,2.598,4028.9,3.552,73.38,Normal
11087,M016,Fan,50.05,1.821,3034.4,3.137,63.92,Normal
11088,M018,Conveyor,66.73,1.283,2911.4,2.897,72.55,Normal
11089,M020,Conveyor,105.46,8.895,6115.9,5.133,88.08,Fault
11090,M012,Pump,75.46,2.024,1510.3,3.717,59.56,Normal
11091,M007,Compressor,70.46,1.724,141.8,3.269,63.46,Normal
11092,M016,Motor,61.24,2.085,3375.7,4.045,57.79,Normal
11093,M010,Motor,60.35,2.688,413.8,3.666,55.23,Normal
11094,M018,Conveyor,75.4,5.975,6195.1,4.384,77.29,Warning
11095,M010,Motor,92.31,13.228,8771.0,6.757,84.31,Fault
11096,M009,Compressor,90.19,6.675,3159.1,5.397,84.33,Warning
11097,M002,Motor,76.99,4.545,3189.0,4.439,80.11,Warning
11098,M007,Motor,46.33,1.239,4677.7,2.796,56.31,Normal
11099,M007,Compressor,58.87,4.016,323.5,4.008,67.06,Normal
11100,M017,Pump,56.26,2.233,4864.1,3.737,67.03,Normal
11101,M004,Conveyor,101.97,13.781,5345.1,7.355,90.25,Fault
11102,M019,Compressor,81.66,5.978,5485.2,4.356,84.68,Warning
11103,M014,Pump,45.21,2.478,138.6,3.486,63.41,Normal
11104,M019,Fan,85.78,6.804,5545.3,4.974,73.98,Warning
11105,M006,Pump,69.74,1.224,1337.1,3.321,54.99,Normal
11106,M005,Pump,70.77,2.329,1105.3,4.118,60.27,Normal
11107,M006,Fan,71.27,7.853,6206.7,4.952,92.22,Warning
11108,M015,Conveyor,71.98,1.808,2679.7,3.13,70.75,Normal
11109,M005,Motor,60.06,2.269,3446.0,3.408,65.98,Normal
11110,M020,Fan,122.11,13.252,8412.2,6.055,93.38,Fault
11111,M020,Pump,46.11,1.295,943.2,3.907,54.91,Normal
11112,M015,Motor,47.95,1.55,2692.4,3.009,61.42,Normal
11113,M014,Motor,63.74,1.789,3530.3,3.369,52.99,Normal
11114,M004,Compressor,67.37,2.251,4392.1,3.89,67.33,Normal
11115,M018,Motor,90.8,12.925,7862.3,5.434,94.37,Fault
11116,M012,Motor,64.49,3.103,2506.4,4.156,58.94,Normal
11117,M017,Conveyor,55.4,3.871,1402.6,3.573,62.79,Normal
11118,M003,Pump,50.32,1.102,2383.6,3.906,66.15,Normal
11119,M018,Fan,83.6,5.779,3095.1,5.222,81.36,Warning
11120,M009,Motor,73.82,5.465,7834.1,5.288,75.29,Warning
11121,M012,Compressor,61.43,2.878,3152.3,4.035,61.73,Normal
11122,M010,Compressor,71.87,1.592,1791.0,3.084,61.45,Normal
11123,M012,Pump,59.16,1.099,2352.8,4.03,57.16,Normal
11124,M010,Fan,48.88,3.266,4777.1,2.944,64.43,Normal
11125,M002,Motor,92.61,14.404,9494.0,6.749,90.22,Fault
11126,M006,Fan,58.78,2.225,3587.2,3.826,76.51,Normal
11127,M020,Fan,65.9,3.18,1294.6,3.707,67.17,Normal
11128,M013,Pump,50.71,1.987,1801.5,3.013,67.06,Normal
11129,M016,Motor,67.39,3.772,1612.0,3.855,72.32,Normal
11130,M008,Motor,44.47,3.269,2262.0,2.996,68.67,Normal
11131,M019,Compressor,84.92,6.964,5915.5,4.719,76.95,Warning
11132,M006,Fan,70.55,5.099,3082.5,5.285,73.52,Warning
11133,M014,Conveyor,62.04,2.597,4056.3,3.047,64.52,Normal
11134,M008,Conveyor,59.11,2.586,4378.9,4.26,62.69,Normal
11135,M013,Pump,52.12,2.477,3952.2,4.317,66.79,Normal
11136,M013,Pump,56.82,3.305,872.2,4.417,71.74,Normal
11137,M009,Compressor,87.29,3.12,2960.5,3.816,66.95,Normal
11138,M008,Fan,96.38,9.796,6423.2,6.951,93.14,Fault
11139,M009,Pump,93.67,3.956,4259.8,4.826,80.75,Warning
11140,M014,Pump,78.92,4.315,3719.9,4.518,85.51,Warning
11141,M001,Pump,73.42,2.585,210.3,2.839,60.41,Normal
11142,M018,Pump,63.87,2.856,507.3,3.982,63.51,Normal
11143,M012,Conveyor,75.34,2.755,4778.9,3.871,70.89,Normal
11144,M015,Pump,47.24,0.973,1477.8,4.829,64.1,Normal
11145,M009,Fan,45.61,3.458,105.6,4.019,64.73,Normal
11146,M015,Compressor,59.56,2.04,3940.0,3.354,65.77,Normal
11147,M016,Compressor,53.86,1.706,3660.3,3.298,68.14,Normal
11148,M008,Conveyor,51.75,2.693,1837.1,3.157,64.39,Normal
11149,M012,Pump,73.47,4.238,6802.6,4.874,76.7,Warning
11150,M016,Pump,57.48,0.58,169.1,2.972,54.13,Normal
11151,M013,Conveyor,88.73,5.675,3991.3,4.862,88.03,Warning
11152,M020,Pump,92.82,5.687,5180.8,4.473,73.03,Warning
11153,M009,Pump,46.6,2.205,3146.4,3.475,65.28,Normal
11154,M010,Pump,43.23,3.385,1336.6,3.253,56.74,Normal
11155,M002,Motor,59.5,2.904,1050.0,3.363,64.02,Normal
11156,M017,Conveyor,54.97,2.747,760.4,3.99,74.1,Normal
11157,M008,Fan,110.74,13.65,8755.7,7.79,97.22,Fault
11158,M009,Conveyor,72.47,1.527,847.2,3.338,76.63,Normal
11159,M009,Conveyor,55.4,2.253,3525.9,3.467,70.91,Normal
11160,M002,Conveyor,78.0,5.87,3536.2,5.216,86.89,Warning
11161,M013,Conveyor,129.81,16.77,6470.6,5.921,114.15,Fault
11162,M004,Conveyor,55.15,3.651,1450.3,3.381,65.03,Normal
11163,M012,Conveyor,50.88,3.864,921.5,4.095,73.92,Normal
11164,M010,Pump,86.44,3.785,5121.1,4.684,81.82,Warning
11165,M016,Conveyor,68.06,3.775,3057.6,2.839,69.57,Normal
11166,M008,Motor,62.68,0.753,1781.0,3.197,62.59,Normal
11167,M002,Fan,75.69,7.827,7651.5,4.246,80.63,Warning
11168,M015,Motor,59.59,1.48,4292.5,4.165,55.83,Normal
11169,M016,Pump,67.57,0.879,4658.4,3.796,68.4,Normal
11170,M007,Compressor,94.61,4.394,4024.1,4.942,84.43,Warning
11171,M017,Pump,71.59,0.573,2612.1,3.997,60.2,Normal
11172,M011,Pump,66.92,2.746,2565.9,3.587,66.44,Normal
11173,M005,Pump,120.14,12.612,8095.9,5.239,97.26,Fault
11174,M008,Pump,73.12,4.945,3892.3,4.174,86.78,Warning
11175,M010,Conveyor,127.19,15.145,9354.9,6.679,107.63,Fault
11176,M019,Fan,56.64,2.058,2335.1,3.541,59.51,Normal
11177,M014,Compressor,109.77,12.753,6241.2,6.134,98.68,Fault
11178,M017,Compressor,95.69,5.997,8003.1,5.379,81.1,Warning
11179,M002,Pump,56.99,2.746,3945.0,3.38,65.48,Normal
11180,M004,Motor,66.11,2.212,1414.7,3.384,61.15,Normal
11181,M012,Pump,54.99,0.675,3001.7,3.44,60.84,Normal
11182,M016,Conveyor,46.37,2.457,2194.2,3.872,68.37,Normal
11183,M008,Motor,66.98,2.268,3118.9,3.226,59.58,Normal
11184,M001,Compressor,70.04,1.087,1330.0,3.763,61.17,Normal
11185,M005,Fan,69.02,6.157,3267.1,6.013,79.78,Warning
11186,M009,Conveyor,69.22,2.24,3223.5,4.173,57.79,Normal
11187,M014,Compressor,87.66,4.131,4185.6,5.034,87.57,Warning
11188,M020,Fan,64.44,3.288,2906.1,3.713,61.46,Normal
11189,M014,Motor,54.08,1.063,3879.9,3.937,58.66,Normal
11190,M009,Conveyor,86.54,5.289,3300.9,5.19,88.22,Warning
11191,M005,Conveyor,98.83,8.366,7753.1,7.179,100.37,Fault
11192,M016,Compressor,115.45,11.904,5392.3,5.856,93.9,Fault
11193,M020,Pump,51.63,0.703,1962.9,3.31,70.52,Normal
11194,M009,Motor,74.27,7.046,3401.6,5.392,78.23,Warning
11195,M012,Compressor,92.42,6.483,6897.5,4.254,77.7,Warning
11196,M019,Pump,57.25,1.175,2743.6,3.64,68.94,Normal
11197,M015,Motor,44.69,2.787,376.4,3.445,60.76,Normal
11198,M016,Pump,72.31,6.257,4557.9,5.264,76.09,Warning
11199,M018,Compressor,95.72,5.561,7894.3,4.738,74.37,Warning
11200,M011,Motor,59.1,2.269,1618.8,3.676,60.54,Normal
11201,M019,Compressor,110.45,14.858,5674.9,7.205,101.51,Fault
11202,M002,Motor,41.72,1.42,862.6,3.204,63.69,Normal
11203,M015,Fan,103.01,7.504,7252.3,5.485,99.24,Fault
11204,M014,Compressor,53.29,2.926,3076.6,3.896,74.59,Normal
11205,M012,Conveyor,47.33,1.399,4129.6,3.772,63.41,Normal
11206,M018,Motor,76.21,4.705,5603.1,4.545,70.21,Warning
11207,M002,Conveyor,64.82,2.793,3790.0,3.633,70.76,Normal
11208,M007,Pump,56.37,2.513,1898.4,3.92,65.36,Normal
11209,M004,Motor,68.5,2.45,146.8,4.145,58.8,Normal
11210,M006,Fan,62.73,4.314,1292.1,3.805,66.44,Normal
11211,M015,Compressor,48.0,1.994,4126.4,3.312,61.58,Normal
11212,M008,Fan,63.42,3.81,2973.8,3.916,68.81,Normal
11213,M011,Motor,52.46,1.167,135.5,4.042,55.22,Normal
11214,M013,Motor,48.67,2.382,2939.3,3.692,53.29,Normal
11215,M012,Conveyor,85.67,5.277,3751.8,4.57,85.46,Warning
11216,M005,Fan,47.16,3.655,3651.0,3.215,69.59,Normal
11217,M006,Fan,83.57,9.774,8290.2,5.58,108.58,Fault
11218,M015,Compressor,50.08,3.367,102.5,3.594,72.37,Normal
11219,M009,Motor,75.22,7.52,3619.1,5.052,83.03,Warning
11220,M001,Pump,67.8,3.028,1263.1,4.027,66.76,Normal
11221,M014,Compressor,51.19,5.406,489.6,3.524,71.28,Normal
11222,M012,Fan,66.27,2.171,2953.0,3.778,60.48,Normal
11223,M002,Motor,88.07,8.315,7517.5,4.551,76.43,Warning
11224,M011,Pump,44.24,1.535,3246.5,3.672,60.4,Normal
11225,M010,Pump,59.59,2.085,4196.8,3.175,60.39,Normal
11226,M001,Motor,45.09,3.252,863.4,3.391,72.03,Normal
11227,M010,Pump,88.61,5.31,5559.3,5.227,75.78,Warning
11228,M016,Pump,52.89,2.516,4175.2,3.418,57.35,Normal
11229,M009,Compressor,74.86,3.314,3273.0,3.581,65.1,Normal
11230,M012,Pump,63.64,3.101,3557.0,3.792,63.94,Normal
11231,M002,Conveyor,51.82,4.259,4504.7,3.097,69.74,Normal
11232,M001,Motor,58.32,1.995,3272.9,3.72,70.35,Normal
11233,M002,Compressor,59.79,2.467,1623.6,3.394,63.08,Normal
11234,M003,Pump,64.85,1.544,1587.2,3.967,62.13,Normal
11235,M017,Compressor,59.71,3.716,1077.9,3.988,65.62,Normal
11236,M010,Pump,60.22,0.969,3717.6,3.845,56.56,Normal
11237,M001,Fan,44.26,2.811,1982.9,3.095,61.7,Normal
11238,M007,Pump,80.28,4.754,3577.1,4.697,77.02,Warning
11239,M017,Motor,57.62,2.42,4586.1,3.774,62.46,Normal
11240,M015,Fan,42.46,4.517,4903.3,2.811,68.26,Normal
11241,M014,Pump,73.87,3.125,493.4,3.903,65.28,Normal
11242,M005,Motor,46.65,2.649,3264.4,3.712,67.43,Normal
11243,M018,Motor,118.97,12.9,4994.7,5.503,82.42,Fault
11244,M016,Compressor,110.87,12.107,9093.4,5.978,98.97,Fault
11245,M001,Fan,64.23,2.17,4246.8,3.321,60.7,Normal
11246,M015,Fan,69.23,7.13,4085.8,4.527,76.76,Warning
11247,M010,Motor,57.66,3.034,1009.3,4.153,68.09,Normal
11248,M008,Pump,57.93,2.504,3316.5,3.41,57.35,Normal
11249,M008,Pump,117.14,6.327,5917.4,6.729,93.01,Fault
11250,M004,Pump,70.86,3.71,140.5,2.987,58.01,Normal
11251,M015,Conveyor,66.01,3.285,2189.3,3.165,71.39,Normal
11252,M002,Fan,65.9,2.267,4477.7,3.297,60.46,Normal
11253,M018,Fan,70.51,7.885,5825.5,4.758,83.61,Warning
11254,M017,Conveyor,75.62,1.827,70.7,3.124,68.85,Normal
11255,M011,Compressor,81.1,2.123,1806.9,3.322,76.51,Normal
11256,M019,Conveyor,71.8,1.856,1948.7,4.028,68.57,Normal
11257,M015,Fan,59.9,4.524,4304.7,3.905,57.58,Normal
11258,M012,Motor,56.25,2.896,1818.6,3.757,59.82,Normal
11259,M015,Motor,83.42,13.244,8321.4,6.035,87.45,Fault
11260,M019,Fan,114.16,13.087,9765.4,7.022,96.46,Fault
11261,M014,Conveyor,68.68,2.713,4234.0,3.394,61.79,Normal
11262,M001,Compressor,92.04,9.322,5467.3,5.83,100.04,Fault
11263,M001,Pump,60.83,1.683,2995.3,3.413,55.51,Normal
11264,M005,Motor,51.69,1.535,1148.7,3.855,66.22,Normal
11265,M019,Pump,54.43,2.614,2856.4,3.472,57.49,Normal
11266,M006,Fan,85.04,8.169,3294.4,4.611,78.57,Warning
11267,M005,Compressor,66.68,2.641,2504.8,3.917,71.95,Normal
11268,M017,Compressor,53.42,4.222,4735.7,3.392,72.98,Normal
11269,M010,Motor,82.72,3.815,3384.0,5.153,83.23,Warning
11270,M011,Pump,60.19,1.845,3814.0,3.457,70.31,Normal
11271,M001,Pump,48.53,1.096,4514.8,3.627,69.58,Normal
11272,M013,Fan,46.5,4.516,2251.9,3.438,71.95,Normal
11273,M014,Compressor,55.15,1.24,2833.0,3.292,56.38,Normal
11274,M013,Compressor,61.55,0.981,2522.2,2.814,60.53,Normal
11275,M003,Fan,73.99,8.385,5215.6,4.29,80.75,Warning
